countInstances;loadingTime;inferenceTime;totalTime
99225000;52.97453832626343;8.793980598449707;61.768518924713135
100237500;53.55846071243286;8.879238367080688;62.43769907951355
101250000;54.06660485267639;8.965529203414917;63.03213405609131
102262500;54.56576704978943;9.0526762008667;63.61844325065613
103275000;55.33620238304138;9.141108512878418;64.4773108959198
104287500;56.008668422698975;9.232506275177002;65.24117469787598
105300000;56.6124804019928;9.317679405212402;65.9301598072052
106312500;57.358628034591675;9.403433084487915;66.76206111907959
107325000;57.82980918884277;9.497484922409058;67.32729411125183
108337500;58.597517013549805;9.58253812789917;68.18005514144897
109350000;59.27683711051941;9.672070980072021;68.94890809059143
110362500;60.03024625778198;9.75762152671814;69.78786778450012
111375000;60.730249881744385;9.84195065498352;70.5722005367279
112387500;61.43698716163635;9.924324750900269;71.36131191253662
